emprestimo_id;cliente_id;valor_emprestado;valor_parcela;num_parcelas;taxa_juros;data_concessao;status
416;4837;2384.21;51.87;48;4.42;2023-09-08;ATIVO
417;723;9171.59;195.24;48;2.18;2024-04-20;QUITADO
418;6543;17461.57;499.4;36;2.96;2021-04-09;ATIVO
419;2977;3127.66;68.8;48;5.58;2021-12-12;INADIMPLENTE
420;3293;16912.72;474.78;36;1.06;2021-12-25;ATIVO
421;8516;3344.71;94.88;36;2.12;2024-11-23;QUITADO
422;5732;4275.97;253.9;18;6.88;2023-01-12;ATIVO
423;5313;49097.67;2764.74;18;1.36;2021-04-07;QUITADO
424;7708;7584.3;436.69;18;3.64;2022-09-18;INADIMPLENTE
425;8938;2639.05;117.04;24;6.44;2022-11-25;ATIVO
426;4257;17527.54;3008.31;6;2.98;2021-08-17;ATIVO
427;8517;4677.43;99.18;48;1.78;2023-07-06;QUITADO
428;3887;4529.5;98.88;48;4.78;2023-10-04;ATIVO
429;8011;12795.01;2193.49;6;2.86;2023-07-13;INADIMPLENTE
430;523;6301.65;553.86;12;5.47;2022-05-13;ATIVO
431;1555;13256.23;283.99;48;2.83;2021-12-07;ATIVO
432;2936;730.29;21.44;36;5.7;2024-01-09;ATIVO
433;4577;4224.6;720.01;6;2.26;2023-08-31;QUITADO
434;5057;594.62;17.36;36;5.09;2021-05-05;ATIVO
435;8872;1004.54;44.83;24;7.11;2022-05-21;ATIVO
436;3984;5843.67;125.58;48;3.15;2024-07-25;ATIVO
437;1347;8345.65;708.62;12;1.89;2022-10-28;ATIVO
438;2233;4272.81;380.07;12;6.74;2022-07-01;QUITADO
439;7426;2220.78;196.74;12;6.31;2022-09-18;QUITADO
440;8177;17298.93;365.87;48;1.52;2024-07-23;ATIVO
441;8821;10779.34;231.26;48;2.98;2023-03-23;ATIVO
442;3768;4288.67;125.66;36;5.48;2021-05-18;QUITADO
443;3608;7561.47;650.22;12;3.19;2022-07-26;ATIVO
444;7938;18419.01;1043.85;18;2.01;2022-06-20;QUITADO
445;9574;2016.26;57.14;36;2.02;2022-03-07;ATIVO
446;878;17701.16;380.35;48;3.14;2021-05-16;QUITADO
447;6262;5146.56;226.53;24;5.64;2024-12-13;ATIVO
448;8091;3035.91;65.19;48;3.07;2024-11-06;QUITADO
449;572;18296.62;391.85;48;2.8;2024-10-03;ATIVO
450;1967;13229.34;2252.07;6;2.14;2021-10-29;QUITADO
451;3743;7702.59;226.61;36;5.91;2024-09-15;QUITADO
452;7510;4541.5;198.03;24;4.65;2024-06-28;QUITADO
453;5304;9086.11;259.06;36;2.64;2023-12-17;QUITADO
454;4780;1662.53;36.65;48;5.82;2024-05-11;QUITADO
455;9409;49694.35;2783.99;18;0.84;2023-09-13;QUITADO
456;5241;10978.02;462.95;24;1.21;2021-08-03;QUITADO
457;7492;3870.61;337.81;12;4.73;2022-06-04;ATIVO
458;2309;6639.31;1118.28;6;1.06;2024-05-10;ATIVO
459;4524;48357.81;1019.34;48;1.18;2022-06-02;ATIVO
460;4721;1491.51;129.62;12;4.29;2024-02-15;INADIMPLENTE
461;8132;4942.95;438.36;12;6.42;2023-12-04;ATIVO
462;4223;11792.25;2004.09;6;1.97;2021-11-06;QUITADO
463;7783;49339.87;1043.13;48;1.48;2024-01-31;ATIVO
464;5924;8446.05;721.43;12;2.5;2024-03-06;QUITADO
465;1607;12758.11;357.76;36;0.95;2021-04-12;ATIVO
466;13;4677.84;415.94;12;6.7;2021-12-10;QUITADO
467;3807;835.87;145.11;6;4.16;2021-01-31;ATIVO
468;5560;12907.81;2171.31;6;0.93;2021-02-03;QUITADO
469;1304;4415.16;190.92;24;3.78;2023-06-08;ATIVO
470;2505;839.82;147.26;6;5.21;2023-11-07;QUITADO
471;6328;12340.46;353.69;36;3.18;2024-10-17;QUITADO
472;2361;8338.44;1423.93;6;2.46;2024-01-27;QUITADO
473;7455;18296.23;1025.2;18;0.86;2023-02-25;ATIVO
474;2961;17994.37;379.98;48;1.36;2022-04-27;ATIVO
475;825;18021.33;1015.5;18;1.43;2024-08-23;QUITADO
476;1741;7575.54;220.11;36;4.6;2023-11-12;QUITADO
477;4644;15937.21;912.05;18;3.01;2023-05-13;QUITADO
478;9842;6248.26;185.75;36;7.02;2024-08-06;QUITADO
479;1129;6982.37;296.11;24;1.78;2024-04-20;QUITADO
480;7178;5572.11;974.38;6;4.92;2021-03-13;ATIVO
481;6610;14933.37;2526.48;6;1.51;2023-07-26;ATIVO
482;5801;3532.08;315.71;12;7.26;2021-01-08;QUITADO
483;7514;16496.03;936.97;18;2.24;2024-04-19;QUITADO
484;2762;16847.73;957.14;18;2.26;2021-02-10;ATIVO
485;8110;845.58;37.9;24;7.56;2024-09-30;ATIVO
486;6751;6104.78;1040.66;6;2.28;2021-01-27;QUITADO
487;7636;3447.41;206.02;18;7.57;2022-09-05;QUITADO
488;3823;14470.22;311.23;48;3.24;2022-04-06;QUITADO
489;5468;1030.13;44.41;24;3.47;2024-01-15;ATIVO
490;3136;3491.17;101.79;36;4.96;2022-07-05;ATIVO
491;8782;9919.24;283.91;36;3.04;2024-06-13;QUITADO
492;3871;15687.11;1327.26;12;1.53;2023-05-31;ATIVO
493;1583;2017.27;59.06;36;5.39;2021-10-16;INADIMPLENTE
494;8738;14786.7;420.02;36;2.26;2024-06-27;QUITADO
495;9211;3413.11;149.78;24;5.32;2021-02-01;QUITADO
496;320;4549.52;133.81;36;5.88;2024-02-12;INADIMPLENTE
497;5706;5264.59;928.67;6;5.84;2023-08-26;QUITADO
498;4113;13960.44;298.29;48;2.56;2023-09-21;ATIVO
499;5099;2380.31;408.86;6;3.06;2023-01-30;ATIVO
500;4472;9146.33;523.93;18;3.11;2023-07-18;QUITADO
501;9575;4770.12;213.26;24;7.3;2021-02-17;INADIMPLENTE
502;8475;2275.61;404.38;6;6.62;2021-06-28;QUITADO
503;5807;17742.41;1003.14;18;1.77;2023-07-20;ATIVO
504;8356;5232.95;156.0;36;7.32;2024-02-19;ATIVO
505;296;4548.67;782.07;6;3.16;2022-09-12;ATIVO
506;1342;4649.72;836.17;6;7.9;2024-03-16;QUITADO
507;4955;3644.8;621.07;6;2.24;2023-08-03;ATIVO
508;3430;4328.73;758.47;6;5.13;2023-08-02;QUITADO
509;10000;18085.43;3048.6;6;1.14;2024-10-06;QUITADO
510;2230;4162.08;185.33;24;6.87;2024-05-18;ATIVO
511;6278;1059.71;30.71;36;4.33;2024-10-10;QUITADO
512;6770;5337.36;476.31;12;7.09;2022-07-29;ATIVO
513;4534;5845.78;253.1;24;3.91;2021-10-10;INADIMPLENTE
514;3937;12966.18;1092.51;12;1.11;2024-05-20;INADIMPLENTE
515;5227;7351.08;211.12;36;3.39;2021-06-02;ATIVO
516;8908;16412.09;933.67;18;2.4;2023-01-21;QUITADO
517;543;3505.92;99.36;36;2.03;2022-12-11;ATIVO
518;500;3296.36;585.43;6;6.56;2022-10-16;QUITADO
519;1418;4293.48;754.65;6;5.46;2024-03-29;INADIMPLENTE
520;1848;17046.72;963.9;18;1.78;2023-10-15;QUITADO
521;1086;14495.83;2492.32;6;3.16;2021-04-12;QUITADO
522;446;8586.67;181.8;48;1.63;2022-12-02;QUITADO
523;7364;19062.14;812.68;24;2.32;2021-12-18;INADIMPLENTE
524;6051;1520.09;66.16;24;4.45;2021-12-30;ATIVO
525;9431;18471.31;525.97;36;2.51;2022-11-03;QUITADO
526;3177;7141.09;426.44;18;7.49;2021-01-11;QUITADO
527;9430;4141.06;89.52;48;3.76;2023-11-25;QUITADO
528;8546;5666.35;123.15;48;4.32;2023-07-16;INADIMPLENTE
529;1564;1521.87;66.32;24;4.58;2021-05-29;QUITADO
530;1999;7504.7;438.82;18;5.25;2021-01-13;ATIVO
531;9555;7651.29;429.92;18;1.14;2024-02-26;ATIVO
532;8080;15308.1;2622.28;6;2.78;2021-07-07;ATIVO
533;8162;8064.23;1367.29;6;1.73;2024-06-04;QUITADO
534;4004;9812.62;1665.86;6;1.86;2024-09-07;ATIVO
535;91;4532.67;768.06;6;1.67;2021-03-31;QUITADO
536;35;5320.84;228.33;24;2.99;2021-04-20;QUITADO
537;4088;1521.23;271.77;6;7.19;2021-03-09;ATIVO
538;8570;16383.58;466.11;36;2.42;2022-10-05;QUITADO
539;7798;1087.47;46.61;24;2.86;2022-06-10;QUITADO
540;9152;6724.83;150.72;48;7.58;2021-06-27;QUITADO
541;6099;4805.02;286.83;18;7.45;2024-02-25;INADIMPLENTE
542;2036;14283.41;1225.04;12;2.92;2024-08-15;QUITADO
543;4654;11782.25;499.67;24;1.78;2023-04-27;QUITADO
544;735;4798.13;212.26;24;6.17;2022-12-07;INADIMPLENTE
545;8286;5884.73;249.51;24;1.76;2021-08-25;ATIVO
546;5296;5995.27;175.46;36;5.36;2023-11-21;ATIVO
547;9034;19570.68;1685.52;12;3.35;2022-09-29;QUITADO
548;5651;2570.21;55.22;48;3.12;2021-05-25;ATIVO
549;8674;2992.18;258.47;12;3.66;2022-12-22;ATIVO
550;7194;5479.91;244.29;24;6.99;2022-03-31;ATIVO
551;9579;1015.41;60.12;18;6.58;2022-03-13;QUITADO
552;9371;6377.54;143.32;48;7.87;2023-01-08;QUITADO
553;6559;28580.81;2408.17;12;1.11;2022-11-22;INADIMPLENTE
554;2299;1635.38;48.8;36;7.42;2021-05-04;INADIMPLENTE
555;407;17285.38;485.34;36;1.08;2023-06-11;QUITADO
556;294;3719.5;321.36;12;3.68;2024-04-19;ATIVO
557;5819;19804.8;1128.87;18;2.6;2022-09-06;ATIVO
558;7536;4275.35;127.89;36;7.69;2022-09-14;ATIVO
559;9292;2884.4;259.24;12;7.85;2023-02-23;ATIVO
560;3690;16158.08;347.87;48;3.34;2022-09-03;QUITADO
561;8334;3620.1;617.29;6;2.31;2022-11-09;QUITADO
562;8328;25048.22;1054.43;24;1.03;2022-07-21;ATIVO
563;7659;22706.31;958.3;24;1.29;2024-06-23;QUITADO
564;7533;2521.17;107.33;24;2.17;2021-11-23;QUITADO
565;2222;4472.67;759.68;6;1.91;2024-05-01;ATIVO
566;9296;47161.28;2641.56;18;0.82;2021-08-08;ATIVO
567;7866;5217.08;300.53;18;3.69;2021-02-26;ATIVO
568;9813;12401.68;1062.72;12;2.83;2021-07-24;QUITADO
569;7524;7975.86;358.18;24;7.78;2023-11-06;INADIMPLENTE
570;6525;2800.34;60.31;48;3.38;2021-02-09;QUITADO
571;3535;41244.86;867.0;48;0.9;2023-07-01;QUITADO
572;1755;2025.68;43.41;48;2.86;2021-12-29;ATIVO
573;9312;678.45;14.74;48;4.26;2024-06-25;ATIVO
574;9879;2253.56;131.67;18;5.17;2024-12-01;ATIVO
575;3177;5619.41;1008.97;6;7.73;2021-06-19;INADIMPLENTE
576;659;1866.81;110.45;18;6.5;2024-03-04;ATIVO
577;3837;19277.6;3283.94;6;2.21;2021-11-20;QUITADO
578;2165;39179.59;827.67;48;1.4;2021-04-14;ATIVO
579;4006;1332.45;115.32;12;3.86;2022-01-10;INADIMPLENTE
580;1081;3102.68;69.54;48;7.58;2024-11-06;INADIMPLENTE
581;6375;5932.96;127.15;48;2.87;2024-06-18;QUITADO
582;3428;9323.17;1587.74;6;2.18;2023-10-06;ATIVO
583;8425;9415.9;798.0;12;1.7;2021-09-22;QUITADO
584;3155;11464.15;652.37;18;2.43;2024-12-21;QUITADO
585;9591;5555.54;123.66;48;6.84;2021-02-27;ATIVO
586;6840;34989.22;5915.51;6;1.44;2021-04-09;ATIVO
587;8086;3445.03;74.31;48;3.54;2024-06-27;QUITADO
588;8676;2780.47;60.52;48;4.47;2021-01-25;QUITADO
589;8401;45376.81;7633.89;6;0.94;2021-01-07;QUITADO
590;2095;1445.42;252.35;6;4.75;2022-03-16;QUITADO
591;5907;4298.62;94.42;48;5.43;2022-08-06;ATIVO
592;4895;4570.71;98.83;48;3.79;2024-06-10;INADIMPLENTE
593;9520;19152.82;412.26;48;3.32;2022-11-21;ATIVO
594;8335;12715.39;1094.16;12;3.26;2024-01-23;QUITADO
595;6281;15439.34;1315.17;12;2.22;2023-02-05;ATIVO
596;9993;7468.88;1280.54;6;2.87;2023-01-11;ATIVO
597;3618;749.43;32.87;24;5.25;2023-09-25;QUITADO
598;626;11974.57;256.06;48;2.64;2021-02-09;QUITADO
599;8235;3713.55;108.61;36;5.29;2021-05-01;ATIVO
600;3829;22408.58;941.63;24;0.85;2023-09-05;ATIVO
601;7196;6337.2;552.82;12;4.68;2023-09-08;ATIVO
602;533;5707.91;503.01;12;5.75;2022-03-23;QUITADO
603;470;11835.24;676.06;18;2.82;2022-09-21;QUITADO
604;3166;48343.11;2718.23;18;1.21;2022-04-06;ATIVO
605;1466;8459.98;357.93;24;1.54;2023-02-12;QUITADO
606;4498;17083.72;977.76;18;3.02;2022-11-03;QUITADO
607;6005;1705.1;98.08;18;3.54;2021-01-23;QUITADO
608;1055;2093.87;90.59;24;3.83;2022-10-04;ATIVO
609;3998;7241.33;631.5;12;4.65;2022-08-09;ATIVO
610;2446;4529.29;392.46;12;3.98;2024-04-07;INADIMPLENTE
611;9655;13404.66;375.48;36;0.84;2024-12-09;ATIVO
612;3128;2141.26;190.95;12;7.01;2022-09-23;ATIVO
613;4469;1214.37;212.49;6;4.99;2021-03-07;QUITADO
614;445;13219.87;565.37;24;2.64;2024-10-18;ATIVO
615;7253;5641.42;119.4;48;1.59;2024-01-13;QUITADO
616;3525;3605.03;212.3;18;6.0;2022-05-13;ATIVO
617;4355;44887.93;7541.92;6;0.81;2021-07-01;QUITADO
618;5855;24983.23;2104.21;12;1.07;2024-06-16;ATIVO
619;6267;6350.21;136.74;48;3.36;2022-11-17;QUITADO
620;2412;7426.47;333.6;24;7.81;2022-11-16;QUITADO
621;7016;49821.01;1402.32;36;1.33;2024-01-18;QUITADO
622;2020;17286.99;1475.16;12;2.4;2021-06-29;QUITADO
623;184;15001.99;636.58;24;1.84;2022-10-01;QUITADO
624;1089;848.2;73.69;12;4.25;2023-05-09;ATIVO
625;30;17763.8;3044.72;6;2.84;2024-11-22;QUITADO
626;7230;8030.84;227.05;36;1.78;2022-01-18;ATIVO
627;5146;3964.58;171.55;24;3.85;2021-02-20;QUITADO
628;9102;3395.56;145.57;24;2.89;2021-08-23;ATIVO
629;7525;7540.79;638.96;12;1.68;2022-04-08;ATIVO
630;8635;11463.88;983.31;12;2.93;2022-01-23;ATIVO
631;7239;19191.27;3274.03;6;2.36;2024-08-18;ATIVO
632;9386;14785.59;1270.21;12;3.09;2021-05-19;QUITADO
633;3021;18297.33;3116.95;6;2.21;2023-12-06;QUITADO
634;7106;10287.83;1760.08;6;2.65;2024-11-06;ATIVO
635;8652;1208.48;211.79;6;5.15;2021-08-18;ATIVO
636;9321;5017.28;285.73;18;2.51;2022-11-12;QUITADO
637;8693;1111.65;32.73;36;5.98;2022-10-03;QUITADO
638;2911;9811.25;419.59;24;2.64;2021-12-09;QUITADO
639;5852;1206.47;35.75;36;6.67;2023-11-25;ATIVO
640;7064;1956.53;110.42;18;1.59;2022-04-30;INADIMPLENTE
641;1215;39451.45;831.27;48;1.14;2024-05-21;QUITADO
642;8649;8022.59;338.95;24;1.4;2024-05-31;QUITADO
643;9997;10661.89;306.2;36;3.39;2023-09-10;ATIVO
644;66;6527.79;390.04;18;7.55;2022-11-11;QUITADO
645;5777;18994.63;3212.31;6;1.47;2024-09-08;ATIVO
646;6229;10764.36;912.19;12;1.69;2023-09-04;ATIVO
647;2111;904.81;26.2;36;4.23;2022-03-14;ATIVO
648;6152;29149.46;614.75;48;1.23;2022-04-14;QUITADO
649;144;18964.77;3216.74;6;1.77;2022-06-01;QUITADO
650;9687;6296.15;355.66;18;1.68;2024-09-03;QUITADO
651;8747;3501.9;74.36;48;1.92;2023-12-11;QUITADO
652;4352;995.29;59.09;18;6.86;2024-03-28;INADIMPLENTE
653;1223;1972.12;349.1;6;6.21;2024-10-10;INADIMPLENTE
654;9684;33228.63;5587.39;6;0.89;2021-09-19;ATIVO
655;9018;4949.3;837.83;6;1.57;2022-07-22;ATIVO
656;7093;14221.69;1225.08;12;3.37;2021-09-26;ATIVO
657;4208;3791.8;219.27;18;4.09;2021-09-18;ATIVO
658;4162;9645.59;542.78;18;1.29;2022-02-02;ATIVO
659;4219;15760.08;1334.09;12;1.58;2023-10-28;QUITADO
660;9921;20095.93;3378.46;6;0.87;2023-04-14;ATIVO
661;2008;4743.79;100.82;48;2.01;2021-04-28;ATIVO
662;4337;16067.9;1368.32;12;2.19;2023-06-21;ATIVO
663;9026;7761.32;220.79;36;2.41;2021-07-16;QUITADO
664;2895;2181.84;386.37;6;6.25;2024-11-01;INADIMPLENTE
665;6335;4076.08;114.98;36;1.55;2021-07-03;QUITADO
666;9512;7125.95;156.43;48;5.37;2021-06-01;ATIVO
667;7541;3335.9;97.86;36;5.61;2021-03-25;ATIVO
668;362;1693.41;37.88;48;7.37;2023-12-24;ATIVO
669;1590;18938.14;3217.59;6;1.94;2022-06-24;ATIVO
670;5530;7740.21;224.94;36;4.62;2022-07-20;ATIVO
671;9760;3403.25;294.38;12;3.8;2021-11-05;QUITADO
672;9979;6510.94;575.4;12;6.05;2021-08-31;QUITADO
673;9748;604.94;106.26;6;5.39;2023-01-22;ATIVO
674;6294;44815.91;1887.5;24;1.08;2023-03-17;QUITADO
675;5090;38891.43;6554.5;6;1.12;2023-02-24;ATIVO
676;3369;8486.02;721.1;12;1.97;2021-06-22;QUITADO
677;7030;41188.18;2315.69;18;1.2;2023-01-11;QUITADO
678;4360;12043.06;679.9;18;1.62;2022-09-08;ATIVO
679;4155;3807.31;168.87;24;6.45;2023-03-13;ATIVO
680;3392;14012.3;402.7;36;3.46;2022-01-22;QUITADO
681;4779;4756.65;282.04;18;6.73;2021-01-18;ATIVO
682;9546;5033.89;439.88;12;4.86;2023-07-19;ATIVO
683;3556;6848.82;297.78;24;4.35;2021-10-03;QUITADO
684;3374;6755.17;1187.22;6;5.45;2022-08-29;QUITADO
685;3473;2417.95;108.67;24;7.86;2024-09-24;QUITADO
686;2724;6715.61;388.46;18;4.12;2024-09-02;QUITADO
687;9556;7090.67;151.58;48;2.61;2021-11-06;ATIVO
688;2031;10779.05;304.51;36;1.7;2024-07-27;ATIVO
689;4221;794.68;17.8;48;7.49;2023-10-07;ATIVO
690;2550;4955.89;111.27;48;7.77;2024-06-19;QUITADO
691;1929;5170.81;223.94;24;3.94;2021-10-30;ATIVO
692;8204;5932.66;131.48;48;6.38;2021-06-23;ATIVO
693;591;11846.98;507.54;24;2.82;2022-06-24;QUITADO
694;377;4697.79;409.06;12;4.49;2021-10-02;ATIVO
695;9528;19285.71;1102.93;18;2.94;2023-08-02;QUITADO
696;3481;13399.65;755.44;18;1.48;2024-09-27;QUITADO
697;4505;11100.95;940.07;12;1.62;2022-05-18;ATIVO
698;7897;2017.3;351.92;6;4.67;2024-11-13;ATIVO
699;4340;2495.03;141.36;18;1.98;2024-10-01;ATIVO
700;6650;3542.51;208.38;18;5.88;2022-07-01;INADIMPLENTE
701;4822;9871.19;210.26;48;2.24;2023-03-11;QUITADO
702;3745;11710.59;672.25;18;3.33;2023-10-20;ATIVO
703;4361;3901.49;113.78;36;4.99;2024-12-29;QUITADO
704;9176;6481.16;387.18;18;7.53;2024-07-25;QUITADO
705;6914;13971.57;1176.29;12;1.03;2023-06-14;QUITADO
706;7268;4041.41;236.13;18;5.17;2023-03-16;ATIVO
707;8498;5961.0;174.26;36;5.24;2023-02-22;ATIVO
708;1733;2208.06;190.3;12;3.42;2022-07-29;ATIVO
709;6139;1828.12;105.7;18;4.07;2023-01-28;ATIVO
710;2502;5733.06;989.91;6;3.6;2024-03-18;QUITADO
711;8536;16936.66;480.62;36;2.16;2022-09-20;QUITADO
712;5032;16480.55;1407.99;12;2.52;2023-03-29;ATIVO
713;7170;2923.22;172.44;18;6.18;2024-03-25;ATIVO
714;145;6739.65;287.17;24;2.26;2022-01-08;ATIVO
715;5136;7419.78;1286.22;6;4.01;2023-07-18;ATIVO
716;5531;2571.38;230.18;12;7.42;2023-01-24;ATIVO
717;5911;4913.76;876.29;6;7.0;2022-06-29;QUITADO
718;5880;3328.26;188.34;18;1.86;2021-04-18;QUITADO
719;338;7652.43;172.16;48;7.99;2024-01-21;ATIVO
720;9226;2358.59;208.6;12;6.13;2023-05-01;QUITADO
721;6806;6718.95;384.96;18;3.13;2022-09-25;QUITADO
722;4194;41431.7;1742.72;24;0.95;2024-03-06;ATIVO
723;9518;13497.92;575.52;24;2.33;2022-04-08;ATIVO
724;4;45835.72;7705.75;6;0.87;2021-03-03;QUITADO
725;9901;35881.63;6050.24;6;1.17;2023-10-13;QUITADO
726;3977;6664.64;598.32;12;7.73;2021-10-18;QUITADO
727;6790;1095.51;24.58;48;7.69;2024-01-30;INADIMPLENTE
728;7783;46226.76;1298.33;36;1.11;2022-07-30;ATIVO
729;520;4973.19;105.83;48;2.14;2022-07-27;ATIVO
730;1390;4348.15;124.38;36;2.98;2023-08-02;ATIVO
731;319;17038.69;362.14;48;2.02;2024-10-22;QUITADO
732;1042;1343.21;118.36;12;5.74;2024-08-09;INADIMPLENTE
733;6561;17524.18;377.61;48;3.43;2021-02-21;ATIVO
734;5501;3581.92;212.15;18;6.61;2021-10-30;QUITADO
735;3282;3835.32;167.0;24;4.5;2021-09-28;QUITADO
736;2557;8605.8;490.77;18;2.65;2023-04-13;ATIVO
737;1233;9892.58;1679.76;6;1.88;2022-07-25;ATIVO
738;4083;5342.79;958.14;6;7.6;2024-07-12;ATIVO
739;6272;6614.68;293.94;24;6.65;2024-01-05;ATIVO
740;3615;18623.86;1051.52;18;1.63;2022-10-29;ATIVO
741;8335;13507.42;2314.27;6;2.8;2021-03-16;ATIVO
742;553;11839.24;248.67;48;0.82;2021-12-31;QUITADO
743;9629;2248.54;192.92;12;2.96;2022-10-17;ATIVO
744;5017;17086.96;1458.51;12;2.43;2021-09-03;QUITADO
745;220;5031.61;441.99;12;5.41;2024-03-20;ATIVO
746;3287;10553.81;890.74;12;1.28;2023-03-27;QUITADO
747;5783;12923.38;2209.04;6;2.56;2023-10-10;ATIVO
748;1520;7313.25;658.01;12;7.97;2021-09-07;ATIVO
749;7240;5168.26;299.73;18;4.39;2024-12-23;QUITADO
750;5569;6316.74;548.45;12;4.19;2021-02-24;QUITADO
751;3743;1898.65;42.01;48;6.2;2024-07-16;ATIVO
752;3995;15897.77;911.56;18;3.21;2021-09-19;QUITADO
753;8832;7747.7;459.44;18;6.74;2024-09-12;ATIVO
754;3157;7321.58;650.22;12;6.57;2021-12-13;ATIVO
755;8750;14171.28;601.1;24;1.8;2022-04-10;QUITADO
756;1724;4611.98;131.83;36;2.9;2024-05-20;ATIVO
757;288;1027.06;58.61;18;2.72;2023-08-29;QUITADO
758;2811;6712.29;596.33;12;6.61;2022-12-27;INADIMPLENTE
759;1835;5306.11;225.4;24;1.95;2021-06-28;ATIVO
760;8541;48739.68;2054.38;24;1.16;2023-03-25;QUITADO
761;6976;867.16;37.54;24;3.91;2021-04-04;ATIVO
762;5521;3418.17;150.68;24;5.8;2021-09-05;QUITADO
763;3665;6551.94;583.89;12;6.94;2023-02-20;ATIVO
764;3362;1269.03;214.85;6;1.58;2021-11-16;ATIVO
765;5039;3156.66;92.31;36;5.28;2022-04-01;QUITADO
766;6872;4687.07;139.99;36;7.52;2024-07-18;ATIVO
767;9525;36773.91;1554.77;24;1.47;2024-09-26;ATIVO
768;4238;12975.07;278.67;48;3.09;2022-06-21;QUITADO
769;2812;2437.03;107.53;24;5.9;2023-09-07;ATIVO
770;5053;3819.62;221.54;18;4.4;2021-09-26;ATIVO
771;9396;19613.88;1663.75;12;1.79;2024-11-15;ATIVO
772;9727;3691.05;318.23;12;3.46;2024-12-29;ATIVO
773;2549;13060.07;371.92;36;2.52;2022-08-22;ATIVO
774;7938;3925.4;111.23;36;2.01;2024-10-04;QUITADO
775;9521;30473.31;643.75;48;1.4;2024-09-23;ATIVO
776;8862;5235.01;470.98;12;7.96;2022-01-01;ATIVO
777;2310;7721.04;1325.06;6;2.97;2023-02-12;ATIVO
778;7413;44979.25;2522.09;18;0.93;2022-03-09;QUITADO
779;1265;7218.9;303.98;24;1.06;2022-05-12;ATIVO
780;5142;13073.2;280.99;48;3.17;2023-09-08;ATIVO
781;3404;2334.82;52.24;48;7.39;2021-08-23;ATIVO
782;3519;2536.67;55.96;48;5.89;2023-10-05;ATIVO
783;1353;16725.79;2844.78;6;2.05;2023-09-22;QUITADO
784;3418;5353.19;152.92;36;2.84;2022-09-17;QUITADO
785;9099;13410.82;767.69;18;3.04;2021-11-01;QUITADO
786;1262;13539.84;1145.58;12;1.53;2023-03-01;ATIVO
787;4474;5458.24;158.12;36;4.29;2022-08-11;QUITADO
788;3610;2219.29;49.24;48;6.49;2023-08-28;ATIVO
789;4727;3395.87;200.85;18;6.46;2022-07-21;ATIVO
790;1471;1855.63;106.27;18;3.08;2022-05-30;ATIVO
791;2448;6494.62;143.5;48;6.06;2024-09-13;QUITADO
792;4985;2643.08;55.96;48;1.63;2022-07-03;QUITADO
793;9507;4746.7;102.67;48;3.82;2022-12-02;INADIMPLENTE
794;296;6160.76;174.83;36;2.16;2024-10-05;QUITADO
795;3728;5906.72;170.49;36;3.91;2022-03-10;INADIMPLENTE
796;5625;25288.67;1066.44;24;1.21;2023-01-03;ATIVO
797;9337;7708.92;1302.29;6;1.36;2021-10-08;ATIVO
798;1502;1765.45;152.39;12;3.58;2024-09-27;INADIMPLENTE
799;7857;12832.24;271.43;48;1.53;2023-10-14;QUITADO
800;1746;5967.23;1033.62;6;3.93;2021-11-03;QUITADO
801;3877;18875.21;535.37;36;2.11;2022-05-14;QUITADO
802;8836;3724.97;110.59;36;6.88;2023-04-07;ATIVO
803;5890;4748.97;208.92;24;5.58;2023-04-12;ATIVO
804;6053;19142.93;810.14;24;1.57;2022-03-18;ATIVO
805;7563;9100.89;385.46;24;1.65;2022-04-19;QUITADO
806;2024;12436.9;1053.61;12;1.66;2021-09-28;QUITADO
807;8503;3420.53;601.27;6;5.47;2023-08-01;QUITADO
808;3413;14213.6;408.33;36;3.42;2024-01-01;QUITADO
809;669;5365.61;237.65;24;6.3;2022-12-23;ATIVO
810;5950;5280.52;460.15;12;4.57;2024-07-16;ATIVO
811;7777;7250.82;161.0;48;6.58;2024-11-20;ATIVO
812;2521;3190.47;543.02;6;2.12;2024-07-14;QUITADO
813;2841;2966.12;264.38;12;6.96;2021-03-05;QUITADO
814;5613;13770.16;395.55;36;3.41;2024-07-28;QUITADO
815;7816;15492.87;1304.37;12;1.03;2021-04-04;QUITADO
816;7630;4895.7;283.43;18;4.21;2021-02-18;ATIVO
817;971;10239.51;439.66;24;3.05;2022-07-12;ATIVO
818;7594;30336.82;1282.99;24;1.5;2022-08-05;ATIVO
819;3423;36993.49;6235.87;6;1.14;2021-10-15;ATIVO
820;7188;11663.99;497.37;24;2.34;2022-09-20;ATIVO
821;2122;5490.36;239.95;24;4.89;2023-10-14;ATIVO
822;4970;4792.97;140.19;36;5.3;2023-07-11;QUITADO
823;9067;44816.61;7577.74;6;1.45;2023-05-10;QUITADO
824;6556;22354.56;1258.93;18;1.37;2023-05-24;ATIVO
825;6010;1641.72;93.83;18;2.88;2021-03-09;QUITADO
826;2511;5641.01;318.25;18;1.55;2024-12-02;QUITADO
827;8296;1993.85;57.87;36;4.49;2023-03-02;ATIVO
828;9072;30427.08;857.71;36;1.48;2022-01-17;QUITADO
829;1536;3810.35;684.78;6;7.83;2024-07-24;ATIVO
830;624;7803.77;222.47;36;2.63;2024-11-26;QUITADO
831;9459;7100.83;1210.22;6;2.26;2024-11-23;ATIVO
832;633;9853.08;1678.96;6;2.24;2022-01-03;ATIVO
