pagamento_id;emprestimo_id;parcela_num;data_vencimento;data_pagamento;valor_devido;valor_pago;status
415;19;15;2025-08-20;2025-08-20;24.41;24.41;PAGO
416;19;16;2025-09-19;2025-09-17;24.41;24.41;PAGO
417;19;17;2025-10-19;2025-12-05;24.41;24.9;ATRASADO
418;19;18;2025-11-18;2025-11-15;24.41;24.41;PAGO
419;19;19;2025-12-18;2025-12-23;24.41;24.9;ATRASADO
420;19;20;2026-01-17;2026-01-14;24.41;24.41;PAGO
421;19;21;2026-02-16;2026-03-28;24.41;24.9;ATRASADO
422;19;22;2026-03-18;2026-05-23;24.41;24.9;ATRASADO
423;19;23;2026-04-17;2026-05-06;24.41;24.9;ATRASADO
424;19;24;2026-05-17;2026-05-15;24.41;24.41;PAGO
425;19;25;2026-06-16;2026-06-14;24.41;24.41;PAGO
426;20;1;2023-08-17;2023-08-16;2544.11;2544.11;PAGO
427;20;2;2023-09-16;2023-09-15;2544.11;2544.11;PAGO
428;20;3;2023-10-16;2023-10-15;2544.11;2544.11;PAGO
429;20;4;2023-11-15;2023-11-14;2544.11;2544.11;PAGO
430;20;5;2023-12-15;2023-12-12;2544.11;2544.11;PAGO
431;20;6;2024-01-14;2024-01-11;2544.11;2544.11;PAGO
432;21;1;2024-01-04;2024-01-04;93.08;93.08;PAGO
433;21;2;2024-02-03;2024-01-31;93.08;93.08;PAGO
434;21;3;2024-03-04;2024-03-01;93.08;93.08;PAGO
435;21;4;2024-04-03;2024-04-02;93.08;93.08;PAGO
436;21;5;2024-05-03;2024-04-30;93.08;93.08;PAGO
437;21;6;2024-06-02;2024-05-30;93.08;93.08;PAGO
438;21;7;2024-07-02;2024-06-29;93.08;93.08;PAGO
439;21;8;2024-08-01;2024-07-30;93.08;93.08;PAGO
440;21;9;2024-08-31;2024-08-30;93.08;93.08;PAGO
441;21;10;2024-09-30;2024-09-28;93.08;93.08;PAGO
442;21;11;2024-10-30;2024-10-29;93.08;93.08;PAGO
443;21;12;2024-11-29;2024-11-29;93.08;93.08;PAGO
444;21;13;2024-12-29;2024-12-29;93.08;93.08;PAGO
445;21;14;2025-01-28;2025-01-26;93.08;93.08;PAGO
446;21;15;2025-02-27;2025-02-27;93.08;93.08;PAGO
447;21;16;2025-03-29;2025-03-26;93.08;93.08;PAGO
448;21;17;2025-04-28;2025-04-25;93.08;93.08;PAGO
449;21;18;2025-05-28;2025-05-28;93.08;93.08;PAGO
450;21;19;2025-06-27;2025-06-24;93.08;93.08;PAGO
451;21;20;2025-07-27;2025-07-27;93.08;93.08;PAGO
452;21;21;2025-08-26;2025-08-23;93.08;93.08;PAGO
453;21;22;2025-09-25;2025-09-24;93.08;93.08;PAGO
454;21;23;2025-10-25;2025-10-23;93.08;93.08;PAGO
455;21;24;2025-11-24;2026-02-07;93.08;94.94;ATRASADO
456;21;25;2025-12-24;2025-12-23;93.08;93.08;PAGO
457;21;26;2026-01-23;2026-01-22;93.08;93.08;PAGO
458;21;27;2026-02-22;2026-02-21;93.08;93.08;PAGO
459;21;28;2026-03-24;2026-03-23;93.08;93.08;PAGO
460;21;29;2026-04-23;2026-04-20;93.08;93.08;PAGO
461;21;30;2026-05-23;2026-05-23;93.08;93.08;PAGO
462;21;31;2026-06-22;2026-06-19;93.08;93.08;PAGO
463;22;1;2024-09-06;2024-09-03;211.74;211.74;PAGO
464;22;2;2024-10-06;2024-10-04;211.74;211.74;PAGO
465;22;3;2024-11-05;2024-11-03;211.74;211.74;PAGO
466;22;4;2024-12-05;2025-02-07;211.74;215.97;ATRASADO
467;22;5;2025-01-04;2025-01-02;211.74;211.74;PAGO
468;22;6;2025-02-03;2025-02-03;211.74;211.74;PAGO
469;22;7;2025-03-05;2025-03-02;211.74;211.74;PAGO
470;22;8;2025-04-04;2025-04-03;211.74;211.74;PAGO
471;22;9;2025-05-04;2025-05-02;211.74;211.74;PAGO
472;22;10;2025-06-03;2025-06-03;211.74;211.74;PAGO
473;22;11;2025-07-03;2025-06-30;211.74;211.74;PAGO
474;22;12;2025-08-02;2025-08-02;211.74;211.74;PAGO
475;22;13;2025-09-01;2025-08-29;211.74;211.74;PAGO
476;22;14;2025-10-01;2025-09-30;211.74;211.74;PAGO
477;22;15;2025-10-31;2025-10-29;211.74;211.74;PAGO
478;22;16;2025-11-30;2025-11-27;211.74;211.74;PAGO
479;22;17;2025-12-30;2025-12-29;211.74;211.74;PAGO
480;22;18;2026-01-29;2026-01-29;211.74;211.74;PAGO
481;22;19;2026-02-28;2026-02-25;211.74;211.74;PAGO
482;22;20;2026-03-30;2026-03-30;211.74;211.74;PAGO
483;22;21;2026-04-29;2026-04-29;211.74;211.74;PAGO
484;22;22;2026-05-29;2026-05-27;211.74;211.74;PAGO
485;22;23;2026-06-28;2026-06-25;211.74;211.74;PAGO
486;23;1;2023-02-24;2023-02-21;79.5;79.5;PAGO
487;23;2;2023-03-26;2023-06-13;79.5;81.09;ATRASADO
488;23;3;2023-04-25;2023-04-23;79.5;79.5;PAGO
489;23;4;2023-05-25;2023-05-22;79.5;79.5;PAGO
490;23;5;2023-06-24;2023-06-22;79.5;79.5;PAGO
491;23;6;2023-07-24;2023-10-15;79.5;81.09;ATRASADO
492;23;7;2023-08-23;2023-08-22;79.5;79.5;PAGO
493;23;8;2023-09-22;2023-09-20;79.5;79.5;PAGO
494;23;9;2023-10-22;2023-10-21;79.5;79.5;PAGO
495;23;10;2023-11-21;2023-11-21;79.5;79.5;PAGO
496;23;11;2023-12-21;2023-12-18;79.5;79.5;PAGO
497;23;12;2024-01-20;2024-01-25;79.5;81.09;ATRASADO
498;23;13;2024-02-19;2024-02-18;79.5;79.5;PAGO
499;23;14;2024-03-20;2024-03-20;79.5;79.5;PAGO
500;23;15;2024-04-19;2024-04-19;79.5;79.5;PAGO
501;23;16;2024-05-19;2024-05-17;79.5;79.5;PAGO
502;23;17;2024-06-18;2024-06-15;79.5;79.5;PAGO
503;23;18;2024-07-18;2024-07-17;79.5;79.5;PAGO
504;23;19;2024-08-17;2024-08-14;79.5;79.5;PAGO
505;23;20;2024-09-16;2024-09-15;79.5;79.5;PAGO
506;23;21;2024-10-16;2024-10-14;79.5;79.5;PAGO
507;23;22;2024-11-15;2024-11-15;79.5;79.5;PAGO
508;23;23;2024-12-15;2024-12-12;79.5;79.5;PAGO
509;23;24;2025-01-14;2025-01-14;79.5;79.5;PAGO
510;23;25;2025-02-13;2025-02-12;79.5;79.5;PAGO
511;23;26;2025-03-15;2025-03-15;79.5;79.5;PAGO
512;23;27;2025-04-14;2025-04-14;79.5;79.5;PAGO
513;23;28;2025-05-14;2025-05-11;79.5;79.5;PAGO
514;23;29;2025-06-13;2025-06-10;79.5;79.5;PAGO
515;23;30;2025-07-13;2025-07-10;79.5;79.5;PAGO
516;23;31;2025-08-12;2025-08-11;79.5;79.5;PAGO
517;23;32;2025-09-11;2025-09-09;79.5;79.5;PAGO
518;23;33;2025-10-11;2025-10-10;79.5;79.5;PAGO
519;23;34;2025-11-10;2025-11-09;79.5;79.5;PAGO
520;23;35;2025-12-10;2025-12-09;79.5;79.5;PAGO
521;23;36;2026-01-09;2026-01-09;79.5;79.5;PAGO
522;23;37;2026-02-08;2026-02-05;79.5;79.5;PAGO
523;23;38;2026-03-10;2026-03-07;79.5;79.5;PAGO
524;23;39;2026-04-09;2026-04-07;79.5;79.5;PAGO
525;23;40;2026-05-09;2026-05-07;79.5;79.5;PAGO
526;23;41;2026-06-08;2026-06-05;79.5;79.5;PAGO
527;24;1;2023-11-11;2023-11-11;1073.12;1073.12;PAGO
528;24;2;2023-12-11;2023-12-10;1073.12;1073.12;PAGO
529;24;3;2024-01-10;2024-01-10;1073.12;1073.12;PAGO
530;24;4;2024-02-09;2024-02-07;1073.12;1073.12;PAGO
531;24;5;2024-03-10;2024-03-09;1073.12;1073.12;PAGO
532;24;6;2024-04-09;2024-04-08;1073.12;1073.12;PAGO
533;25;1;2021-12-29;2021-12-29;1345.93;1345.93;PAGO
534;25;2;2022-01-28;2022-01-26;1345.93;1345.93;PAGO
535;25;3;2022-02-27;2022-02-24;1345.93;1345.93;PAGO
536;25;4;2022-03-29;2022-03-29;1345.93;1345.93;PAGO
537;25;5;2022-04-28;2022-04-28;1345.93;1345.93;PAGO
538;25;6;2022-05-28;2022-05-27;1345.93;1345.93;PAGO
539;25;7;2022-06-27;2022-06-24;1345.93;1345.93;PAGO
540;25;8;2022-07-27;2022-07-26;1345.93;1345.93;PAGO
541;25;9;2022-08-26;2022-08-24;1345.93;1345.93;PAGO
542;25;10;2022-09-25;2022-09-23;1345.93;1345.93;PAGO
543;25;11;2022-10-25;2022-10-24;1345.93;1345.93;PAGO
544;25;12;2022-11-24;2022-11-22;1345.93;1345.93;PAGO
545;25;13;2022-12-24;2022-12-24;1345.93;1345.93;PAGO
546;25;14;2023-01-23;2023-01-23;1345.93;1345.93;PAGO
547;25;15;2023-02-22;2023-02-22;1345.93;1345.93;PAGO
548;25;16;2023-03-24;2023-03-23;1345.93;1345.93;PAGO
549;25;17;2023-04-23;2023-04-22;1345.93;1345.93;PAGO
550;25;18;2023-05-23;2023-05-23;1345.93;1345.93;PAGO
551;25;19;2023-06-22;2023-06-19;1345.93;1345.93;PAGO
552;25;20;2023-07-22;2023-07-20;1345.93;1345.93;PAGO
553;25;21;2023-08-21;2023-08-20;1345.93;1345.93;PAGO
554;25;22;2023-09-20;2023-09-20;1345.93;1345.93;PAGO
555;25;23;2023-10-20;2023-10-18;1345.93;1345.93;PAGO
556;25;24;2023-11-19;2023-11-17;1345.93;1345.93;PAGO
557;26;1;2023-05-06;2023-05-03;3985.86;3985.86;PAGO
558;26;2;2023-06-05;2023-06-05;3985.86;3985.86;PAGO
559;26;3;2023-07-05;2023-07-05;3985.86;3985.86;PAGO
560;26;4;2023-08-04;2023-08-01;3985.86;3985.86;PAGO
561;26;5;2023-09-03;2023-09-02;3985.86;3985.86;PAGO
562;26;6;2023-10-03;2023-10-03;3985.86;3985.86;PAGO
563;26;7;2023-11-02;2023-10-31;3985.86;3985.86;PAGO
564;26;8;2023-12-02;2023-11-30;3985.86;3985.86;PAGO
565;26;9;2024-01-01;2023-12-31;3985.86;3985.86;PAGO
566;26;10;2024-01-31;2024-01-29;3985.86;3985.86;PAGO
567;26;11;2024-03-01;2024-03-01;3985.86;3985.86;PAGO
568;26;12;2024-03-31;2024-03-30;3985.86;3985.86;PAGO
569;27;1;2024-06-05;2024-06-02;319.66;319.66;PAGO
570;27;2;2024-07-05;2024-07-05;319.66;319.66;PAGO
571;27;3;2024-08-04;2024-08-02;319.66;319.66;PAGO
572;27;4;2024-09-03;2024-09-01;319.66;319.66;PAGO
573;27;5;2024-10-03;2024-10-03;319.66;319.66;PAGO
574;27;6;2024-11-02;2024-10-30;319.66;319.66;PAGO
575;27;7;2024-12-02;2025-02-13;319.66;326.05;ATRASADO
576;27;8;2025-01-01;2024-12-31;319.66;319.66;PAGO
577;27;9;2025-01-31;2025-01-30;319.66;319.66;PAGO
578;27;10;2025-03-02;2025-02-28;319.66;319.66;PAGO
579;27;11;2025-04-01;2025-03-29;319.66;319.66;PAGO
580;27;12;2025-05-01;2025-04-29;319.66;319.66;PAGO
581;28;1;2023-11-04;2023-11-04;988.12;988.12;PAGO
582;28;2;2023-12-04;2023-12-03;988.12;988.12;PAGO
583;28;3;2024-01-03;2024-01-01;988.12;988.12;PAGO
584;28;4;2024-02-02;2024-01-30;988.12;988.12;PAGO
585;28;5;2024-03-03;2024-02-29;988.12;988.12;PAGO
586;28;6;2024-04-02;2024-03-31;988.12;988.12;PAGO
587;29;1;2021-05-08;2021-05-08;297.82;297.82;PAGO
588;29;2;2021-06-07;2021-08-13;297.82;303.78;ATRASADO
589;29;3;2021-07-07;2021-07-05;297.82;297.82;PAGO
590;29;4;2021-08-06;2021-08-03;297.82;297.82;PAGO
591;29;5;2021-09-05;2021-09-03;297.82;297.82;PAGO
592;29;6;2021-10-05;2021-12-18;297.82;303.78;ATRASADO
593;29;7;2021-11-04;2021-11-01;297.82;297.82;PAGO
594;29;8;2021-12-04;2021-12-03;297.82;297.82;PAGO
595;29;9;2022-01-03;2022-01-10;297.82;303.78;ATRASADO
596;29;10;2022-02-02;2022-01-31;297.82;297.82;PAGO
597;29;11;2022-03-04;2022-03-01;297.82;297.82;PAGO
598;29;12;2022-04-03;2022-04-23;297.82;303.78;ATRASADO
599;29;13;2022-05-03;2022-05-01;297.82;297.82;PAGO
600;29;14;2022-06-02;2022-06-01;297.82;297.82;PAGO
601;29;15;2022-07-02;2022-06-29;297.82;297.82;PAGO
602;29;16;2022-08-01;2022-08-09;297.82;303.78;ATRASADO
603;29;17;2022-08-31;2022-11-21;297.82;303.78;ATRASADO
604;29;18;2022-09-30;2022-09-30;297.82;297.82;PAGO
605;29;19;2022-10-30;2022-10-28;297.82;297.82;PAGO
606;29;20;2022-11-29;2022-11-28;297.82;297.82;PAGO
607;29;21;2022-12-29;2022-12-29;297.82;297.82;PAGO
608;29;22;2023-01-28;2023-01-26;297.82;297.82;PAGO
609;29;23;2023-02-27;2023-02-26;297.82;297.82;PAGO
610;29;24;2023-03-29;2023-03-26;297.82;297.82;PAGO
611;30;1;2021-06-16;2021-06-16;337.48;337.48;PAGO
612;30;2;2021-07-16;2021-07-14;337.48;337.48;PAGO
613;30;3;2021-08-15;2021-08-12;337.48;337.48;PAGO
614;30;4;2021-09-14;2021-09-13;337.48;337.48;PAGO
615;30;5;2021-10-14;2021-10-14;337.48;337.48;PAGO
616;30;6;2021-11-13;2021-11-13;337.48;337.48;PAGO
617;30;7;2021-12-13;2021-12-10;337.48;337.48;PAGO
618;30;8;2022-01-12;2022-01-10;337.48;337.48;PAGO
619;30;9;2022-02-11;2022-02-11;337.48;337.48;PAGO
620;30;10;2022-03-13;2022-03-12;337.48;337.48;PAGO
621;30;11;2022-04-12;2022-07-02;337.48;344.23;ATRASADO
622;30;12;2022-05-12;2022-05-11;337.48;337.48;PAGO
623;30;13;2022-06-11;2022-06-08;337.48;337.48;PAGO
624;30;14;2022-07-11;2022-07-09;337.48;337.48;PAGO
625;30;15;2022-08-10;2022-08-07;337.48;337.48;PAGO
626;30;16;2022-09-09;2022-09-08;337.48;337.48;PAGO
627;30;17;2022-10-09;2022-10-06;337.48;337.48;PAGO
628;30;18;2022-11-08;2022-11-08;337.48;337.48;PAGO
629;30;19;2022-12-08;2022-12-06;337.48;337.48;PAGO
630;30;20;2023-01-07;2023-01-04;337.48;337.48;PAGO
631;30;21;2023-02-06;2023-02-05;337.48;337.48;PAGO
632;30;22;2023-03-08;2023-03-05;337.48;337.48;PAGO
633;30;23;2023-04-07;2023-04-07;337.48;337.48;PAGO
634;30;24;2023-05-07;2023-05-05;337.48;337.48;PAGO
635;30;25;2023-06-06;2023-06-04;337.48;337.48;PAGO
636;30;26;2023-07-06;2023-07-03;337.48;337.48;PAGO
637;30;27;2023-08-05;2023-08-04;337.48;337.48;PAGO
638;30;28;2023-09-04;2023-09-03;337.48;337.48;PAGO
639;30;29;2023-10-04;2023-10-01;337.48;337.48;PAGO
640;30;30;2023-11-03;2023-11-01;337.48;337.48;PAGO
641;30;31;2023-12-03;2023-11-30;337.48;337.48;PAGO
642;30;32;2024-01-02;2023-12-30;337.48;337.48;PAGO
643;30;33;2024-02-01;2024-01-29;337.48;337.48;PAGO
644;30;34;2024-03-02;2024-02-29;337.48;337.48;PAGO
645;30;35;2024-04-01;2024-04-01;337.48;337.48;PAGO
646;30;36;2024-05-01;2024-04-28;337.48;337.48;PAGO
647;31;1;2024-01-09;2024-04-03;110.37;112.58;ATRASADO
648;31;2;2024-02-08;2024-02-08;110.37;110.37;PAGO
649;31;3;2024-03-09;2024-06-02;110.37;112.58;ATRASADO
650;31;4;2024-04-08;2024-04-05;110.37;110.37;PAGO
651;31;5;2024-05-08;2024-05-07;110.37;110.37;PAGO
652;31;6;2024-06-07;2024-06-11;110.37;112.58;ATRASADO
653;31;7;2024-07-07;2024-07-06;110.37;110.37;PAGO
654;31;8;2024-08-06;2024-08-06;110.37;110.37;PAGO
655;31;9;2024-09-05;2024-09-05;110.37;110.37;PAGO
656;31;10;2024-10-05;2024-10-03;110.37;110.37;PAGO
657;31;11;2024-11-04;2024-11-04;110.37;110.37;PAGO
658;31;12;2024-12-04;2024-12-01;110.37;110.37;PAGO
659;31;13;2025-01-03;2025-01-02;110.37;110.37;PAGO
660;31;14;2025-02-02;2025-01-30;110.37;110.37;PAGO
661;31;15;2025-03-04;2025-03-02;110.37;110.37;PAGO
662;31;16;2025-04-03;2025-05-29;110.37;112.58;ATRASADO
663;31;17;2025-05-03;2025-04-30;110.37;110.37;PAGO
664;31;18;2025-06-02;2025-05-30;110.37;110.37;PAGO
665;31;19;2025-07-02;2025-07-01;110.37;110.37;PAGO
666;31;20;2025-08-01;2025-07-31;110.37;110.37;PAGO
667;31;21;2025-08-31;2025-08-31;110.37;110.37;PAGO
668;31;22;2025-09-30;2025-09-29;110.37;110.37;PAGO
669;31;23;2025-10-30;2025-10-27;110.37;110.37;PAGO
670;31;24;2025-11-29;2025-11-29;110.37;110.37;PAGO
671;32;1;2022-03-13;2022-03-12;219.38;219.38;PAGO
672;32;2;2022-04-12;2022-07-02;219.38;223.77;ATRASADO
673;32;3;2022-05-12;2022-06-30;219.38;223.77;ATRASADO
674;32;4;2022-06-11;2022-06-11;219.38;219.38;PAGO
675;32;5;2022-07-11;2022-07-09;219.38;219.38;PAGO
676;32;6;2022-08-10;2022-08-07;219.38;219.38;PAGO
677;32;7;2022-09-09;2022-09-07;219.38;219.38;PAGO
678;32;8;2022-10-09;2022-12-30;219.38;223.77;ATRASADO
679;32;9;2022-11-08;2022-11-07;219.38;219.38;PAGO
680;32;10;2022-12-08;2022-12-08;219.38;219.38;PAGO
681;32;11;2023-01-07;2023-01-06;219.38;219.38;PAGO
682;32;12;2023-02-06;2023-02-06;219.38;219.38;PAGO
683;33;1;2022-11-05;2022-11-05;194.97;194.97;PAGO
684;33;2;2022-12-05;2022-12-04;194.97;194.97;PAGO
685;33;3;2023-01-04;2023-01-02;194.97;194.97;PAGO
686;33;4;2023-02-03;2023-01-31;194.97;194.97;PAGO
687;33;5;2023-03-05;2023-03-04;194.97;194.97;PAGO
688;33;6;2023-04-04;2023-04-02;194.97;194.97;PAGO
689;33;7;2023-05-04;2023-05-15;194.97;198.87;ATRASADO
690;33;8;2023-06-03;2023-06-02;194.97;194.97;PAGO
691;33;9;2023-07-03;2023-07-01;194.97;194.97;PAGO
692;33;10;2023-08-02;2023-08-01;194.97;194.97;PAGO
693;33;11;2023-09-01;2023-08-30;194.97;194.97;PAGO
694;33;12;2023-10-01;2023-09-28;194.97;194.97;PAGO
695;34;1;2023-01-07;2023-01-06;1591.36;1591.36;PAGO
696;34;2;2023-02-06;2023-02-06;1591.36;1591.36;PAGO
697;34;3;2023-03-08;2023-03-07;1591.36;1591.36;PAGO
698;34;4;2023-04-07;2023-04-04;1591.36;1591.36;PAGO
699;34;5;2023-05-07;2023-05-05;1591.36;1591.36;PAGO
700;34;6;2023-06-06;2023-06-03;1591.36;1591.36;PAGO
701;34;7;2023-07-06;2023-07-03;1591.36;1591.36;PAGO
702;34;8;2023-08-05;2023-08-05;1591.36;1591.36;PAGO
703;34;9;2023-09-04;2023-09-02;1591.36;1591.36;PAGO
704;34;10;2023-10-04;2023-10-01;1591.36;1591.36;PAGO
705;34;11;2023-11-03;2024-01-13;1591.36;1623.19;ATRASADO
706;34;12;2023-12-03;2023-12-03;1591.36;1591.36;PAGO
707;35;1;2024-02-20;2024-02-20;157.39;157.39;PAGO
708;35;2;2024-03-21;2024-03-21;157.39;157.39;PAGO
709;35;3;2024-04-20;2024-04-19;157.39;157.39;PAGO
710;35;4;2024-05-20;2024-05-17;157.39;157.39;PAGO
711;35;5;2024-06-19;2024-06-18;157.39;157.39;PAGO
712;35;6;2024-07-19;2024-07-17;157.39;157.39;PAGO
713;35;7;2024-08-18;2024-09-01;157.39;160.54;ATRASADO
714;35;8;2024-09-17;2024-09-15;157.39;157.39;PAGO
715;35;9;2024-10-17;2024-10-15;157.39;157.39;PAGO
716;35;10;2024-11-16;2024-11-14;157.39;157.39;PAGO
717;35;11;2024-12-16;2025-03-08;157.39;160.54;ATRASADO
718;35;12;2025-01-15;2025-01-12;157.39;157.39;PAGO
719;35;13;2025-02-14;2025-03-21;157.39;160.54;ATRASADO
720;35;14;2025-03-16;2025-03-13;157.39;157.39;PAGO
721;35;15;2025-04-15;2025-04-14;157.39;157.39;PAGO
722;35;16;2025-05-15;2025-05-12;157.39;157.39;PAGO
723;35;17;2025-06-14;2025-06-13;157.39;157.39;PAGO
724;35;18;2025-07-14;2025-07-14;157.39;157.39;PAGO
725;35;19;2025-08-13;2025-08-12;157.39;157.39;PAGO
726;35;20;2025-09-12;2025-09-11;157.39;157.39;PAGO
727;35;21;2025-10-12;2025-10-09;157.39;157.39;PAGO
728;35;22;2025-11-11;2025-11-10;157.39;157.39;PAGO
729;35;23;2025-12-11;2025-12-08;157.39;157.39;PAGO
730;35;24;2026-01-10;2026-01-08;157.39;157.39;PAGO
731;36;1;2022-01-02;2022-02-25;357.28;364.43;ATRASADO
732;36;2;2022-02-01;2022-02-12;357.28;364.43;ATRASADO
733;36;3;2022-03-03;2022-03-01;357.28;357.28;PAGO
734;36;4;2022-04-02;2022-03-30;357.28;357.28;PAGO
735;36;5;2022-05-02;2022-05-02;357.28;357.28;PAGO
736;36;6;2022-06-01;2022-06-01;357.28;357.28;PAGO
737;36;7;2022-07-01;2022-08-17;357.28;364.43;ATRASADO
738;36;8;2022-07-31;2022-07-31;357.28;357.28;PAGO
739;36;9;2022-08-30;2022-08-30;357.28;357.28;PAGO
740;36;10;2022-09-29;2022-09-29;357.28;357.28;PAGO
741;36;11;2022-10-29;2022-10-29;357.28;357.28;PAGO
742;36;12;2022-11-28;2022-11-25;357.28;357.28;PAGO
743;37;1;2021-01-31;2021-01-30;213.72;213.72;PAGO
744;37;2;2021-03-02;2021-03-01;213.72;213.72;PAGO
745;37;3;2021-04-01;2021-04-01;213.72;213.72;PAGO
746;37;4;2021-05-01;2021-06-05;213.72;217.99;ATRASADO
747;37;5;2021-05-31;2021-05-30;213.72;213.72;PAGO
748;37;6;2021-06-30;2021-06-30;213.72;213.72;PAGO
749;37;7;2021-07-30;2021-07-27;213.72;213.72;PAGO
750;37;8;2021-08-29;2021-08-28;213.72;213.72;PAGO
751;37;9;2021-09-28;2021-09-27;213.72;213.72;PAGO
752;37;10;2021-10-28;2021-10-27;213.72;213.72;PAGO
753;37;11;2021-11-27;2021-11-27;213.72;213.72;PAGO
754;37;12;2021-12-27;2022-03-24;213.72;217.99;ATRASADO
755;38;1;2022-06-02;2022-05-30;93.88;93.88;PAGO
756;38;2;2022-07-02;2022-06-29;93.88;93.88;PAGO
757;38;3;2022-08-01;2022-08-01;93.88;93.88;PAGO
758;38;4;2022-08-31;2022-08-28;93.88;93.88;PAGO
759;38;5;2022-09-30;2022-09-30;93.88;93.88;PAGO
760;38;6;2022-10-30;2022-10-30;93.88;93.88;PAGO
761;38;7;2022-11-29;2022-11-29;93.88;93.88;PAGO
762;38;8;2022-12-29;2022-12-29;93.88;93.88;PAGO
763;38;9;2023-01-28;2023-03-31;93.88;95.76;ATRASADO
764;38;10;2023-02-27;2023-02-25;93.88;93.88;PAGO
765;38;11;2023-03-29;2023-03-26;93.88;93.88;PAGO
766;38;12;2023-04-28;2023-04-28;93.88;93.88;PAGO
767;38;13;2023-05-28;2023-06-24;93.88;95.76;ATRASADO
768;38;14;2023-06-27;2023-06-24;93.88;93.88;PAGO
769;38;15;2023-07-27;2023-07-24;93.88;93.88;PAGO
770;38;16;2023-08-26;2023-08-25;93.88;93.88;PAGO
771;38;17;2023-09-25;2023-12-19;93.88;95.76;ATRASADO
772;38;18;2023-10-25;2023-10-23;93.88;93.88;PAGO
773;38;19;2023-11-24;2023-11-22;93.88;93.88;PAGO
774;38;20;2023-12-24;2024-01-07;93.88;95.76;ATRASADO
775;38;21;2024-01-23;2024-01-20;93.88;93.88;PAGO
776;38;22;2024-02-22;2024-02-22;93.88;93.88;PAGO
777;38;23;2024-03-23;2024-03-23;93.88;93.88;PAGO
778;38;24;2024-04-22;2024-04-21;93.88;93.88;PAGO
779;39;1;2021-10-29;2021-10-27;467.35;467.35;PAGO
780;39;2;2021-11-28;2021-12-15;467.35;476.7;ATRASADO
781;39;3;2021-12-28;2021-12-26;467.35;467.35;PAGO
782;39;4;2022-01-27;2022-01-26;467.35;467.35;PAGO
783;39;5;2022-02-26;2022-02-24;467.35;467.35;PAGO
784;39;6;2022-03-28;2022-03-27;467.35;467.35;PAGO
785;39;7;2022-04-27;2022-05-08;467.35;476.7;ATRASADO
786;39;8;2022-05-27;2022-05-25;467.35;467.35;PAGO
787;39;9;2022-06-26;2022-06-27;467.35;476.7;ATRASADO
788;39;10;2022-07-26;2022-09-30;467.35;476.7;ATRASADO
789;39;11;2022-08-25;2022-08-24;467.35;467.35;PAGO
790;39;12;2022-09-24;2022-09-27;467.35;476.7;ATRASADO
791;39;13;2022-10-24;2023-01-13;467.35;476.7;ATRASADO
792;39;14;2022-11-23;2022-12-11;467.35;476.7;ATRASADO
793;39;15;2022-12-23;2023-02-24;467.35;476.7;ATRASADO
794;39;16;2023-01-22;2023-01-22;467.35;467.35;PAGO
795;39;17;2023-02-21;2023-02-18;467.35;467.35;PAGO
796;39;18;2023-03-23;2023-03-21;467.35;467.35;PAGO
797;40;1;2023-03-12;2023-03-11;647.43;647.43;PAGO
798;40;2;2023-04-11;2023-07-02;647.43;660.38;ATRASADO
799;40;3;2023-05-11;2023-05-11;647.43;647.43;PAGO
800;40;4;2023-06-10;2023-06-10;647.43;647.43;PAGO
801;40;5;2023-07-10;2023-07-07;647.43;647.43;PAGO
802;40;6;2023-08-09;2023-08-09;647.43;647.43;PAGO
803;40;7;2023-09-08;2023-09-05;647.43;647.43;PAGO
804;40;8;2023-10-08;2023-10-05;647.43;647.43;PAGO
805;40;9;2023-11-07;2023-11-05;647.43;647.43;PAGO
806;40;10;2023-12-07;2023-12-06;647.43;647.43;PAGO
807;40;11;2024-01-06;2024-01-05;647.43;647.43;PAGO
808;40;12;2024-02-05;2024-02-03;647.43;647.43;PAGO
809;40;13;2024-03-06;2024-03-03;647.43;647.43;PAGO
810;40;14;2024-04-05;2024-04-04;647.43;647.43;PAGO
811;40;15;2024-05-05;2024-05-05;647.43;647.43;PAGO
812;40;16;2024-06-04;2024-06-04;647.43;647.43;PAGO
813;40;17;2024-07-04;2024-07-01;647.43;647.43;PAGO
814;40;18;2024-08-03;2024-08-02;647.43;647.43;PAGO
815;41;1;2024-10-29;2024-10-26;370.57;370.57;PAGO
816;41;2;2024-11-28;2024-11-26;370.57;370.57;PAGO
817;41;3;2024-12-28;2024-12-31;370.57;377.98;ATRASADO
818;41;4;2025-01-27;2025-01-26;370.57;370.57;PAGO
819;41;5;2025-02-26;2025-02-24;370.57;370.57;PAGO
820;41;6;2025-03-28;2025-04-12;370.57;377.98;ATRASADO
821;42;1;2021-05-11;2021-05-08;82.5;82.5;PAGO
822;42;2;2021-06-10;2021-06-08;82.5;82.5;PAGO
823;42;3;2021-07-10;2021-07-08;82.5;82.5;PAGO
824;42;4;2021-08-09;2021-08-06;82.5;82.5;PAGO
825;42;5;2021-09-08;2021-09-07;82.5;82.5;PAGO
826;42;6;2021-10-08;2021-10-07;82.5;82.5;PAGO
827;42;7;2021-11-07;2021-11-06;82.5;82.5;PAGO
828;42;8;2021-12-07;2022-01-11;82.5;84.15;ATRASADO
829;42;9;2022-01-06;2022-01-05;82.5;82.5;PAGO
830;42;10;2022-02-05;2022-02-05;82.5;82.5;PAGO
