evento_id;cliente_id;emprestimo_id;tipo_evento;data_evento;valor_em_risco
521;5;1733;CALOTE;2022-03-08;2336.9
522;9513;1740;ATRASO_60;2023-06-21;2721.71
523;6940;1742;ATRASO_30;2024-05-09;19363.47
524;6940;1742;ATRASO_60;2024-06-08;15490.78
525;6940;1742;ATRASO_90;2024-07-08;11618.08
526;2039;1751;ATRASO_30;2024-06-29;7606.45
527;2039;1751;ATRASO_60;2024-07-29;6085.16
528;2039;1751;ATRASO_90;2024-08-28;4563.87
529;2039;1751;CALOTE;2024-09-27;3042.58
530;1888;1753;ATRASO_60;2021-08-22;1537.6
531;1888;1753;ATRASO_90;2021-09-21;1153.2
532;1888;1753;CALOTE;2021-10-21;768.8
533;1609;1758;ATRASO_30;2024-10-16;2787.2
534;1609;1758;ATRASO_60;2024-11-15;2229.76
535;1609;1758;CALOTE;2025-01-14;1114.88
536;8946;1786;ATRASO_30;2024-06-07;6081.58
537;2185;1787;ATRASO_30;2023-10-19;4930.9
538;5192;1790;ATRASO_30;2021-01-31;2649.58
539;5192;1790;ATRASO_60;2021-03-02;2119.66
540;5192;1790;CALOTE;2021-05-01;1059.83
541;375;1803;ATRASO_30;2023-04-14;5887.35
542;375;1803;ATRASO_90;2023-06-13;3532.41
543;375;1803;CALOTE;2023-07-13;2354.94
544;8834;1818;ATRASO_60;2022-04-23;29534.58
545;8834;1818;CALOTE;2022-06-22;14767.29
546;7300;1820;ATRASO_30;2023-09-17;7494.05
547;7300;1820;ATRASO_90;2023-11-16;4496.43
548;7300;1820;CALOTE;2023-12-16;2997.62
549;7658;1831;ATRASO_30;2021-10-02;2307.27
550;7658;1831;ATRASO_60;2021-11-01;1845.82
551;7658;1831;ATRASO_90;2021-12-01;1384.36
552;7658;1831;CALOTE;2021-12-31;922.91
553;4463;1835;ATRASO_30;2023-02-14;4070.37
554;4463;1835;ATRASO_60;2023-03-16;3256.3
555;4463;1835;ATRASO_90;2023-04-15;2442.22
556;4463;1835;CALOTE;2023-05-15;1628.15
557;5522;1841;ATRASO_30;2023-10-23;4824.34
558;5522;1841;ATRASO_60;2023-11-22;3859.47
559;1167;1842;ATRASO_60;2023-06-14;6386.82
560;1167;1842;CALOTE;2023-08-13;3193.41
561;3157;1846;ATRASO_30;2023-08-07;3304.78
562;3157;1846;ATRASO_60;2023-09-06;2643.82
563;3157;1846;ATRASO_90;2023-10-06;1982.87
564;3157;1846;CALOTE;2023-11-05;1321.91
565;6510;1850;ATRASO_60;2024-02-22;2625.78
566;6510;1850;CALOTE;2024-04-22;1312.89
567;7304;1881;ATRASO_30;2024-04-16;3101.46
568;7304;1881;ATRASO_60;2024-05-16;2481.17
569;7304;1881;ATRASO_90;2024-06-15;1860.88
570;7304;1881;CALOTE;2024-07-15;1240.58
571;3341;1909;ATRASO_30;2021-08-11;1867.71
572;3341;1909;ATRASO_90;2021-10-10;1120.63
573;3341;1909;CALOTE;2021-11-09;747.08
574;7907;1919;ATRASO_30;2021-02-07;2158.53
575;2913;1921;ATRASO_30;2024-08-03;1660.44
576;2913;1921;ATRASO_60;2024-09-02;1328.35
577;2913;1921;ATRASO_90;2024-10-02;996.26
578;2913;1921;CALOTE;2024-11-01;664.18
579;273;1922;ATRASO_30;2023-11-06;1629.11
580;273;1922;ATRASO_60;2023-12-06;1303.29
581;273;1922;ATRASO_90;2024-01-05;977.47
582;3711;1941;ATRASO_90;2024-07-16;770.19
583;3711;1941;CALOTE;2024-08-15;513.46
584;7681;1955;ATRASO_60;2024-02-22;1558.65
585;6812;1959;ATRASO_30;2023-11-23;2220.07
586;6812;1959;ATRASO_60;2023-12-23;1776.06
587;6812;1959;ATRASO_90;2024-01-22;1332.04
588;6812;1959;CALOTE;2024-02-21;888.03
589;2369;1963;ATRASO_30;2021-07-07;871.07
590;2369;1963;ATRASO_60;2021-08-06;696.86
591;2369;1963;ATRASO_90;2021-09-05;522.64
592;2369;1963;CALOTE;2021-10-05;348.43
593;5658;1969;ATRASO_30;2024-02-14;8349.59
594;5658;1969;ATRASO_60;2024-03-15;6679.67
595;5658;1969;ATRASO_90;2024-04-14;5009.75
596;5658;1969;CALOTE;2024-05-14;3339.84
597;8415;1976;ATRASO_90;2023-01-21;28023.31
598;8415;1976;CALOTE;2023-02-20;18682.2
599;2651;1980;ATRASO_30;2024-01-23;3031.84
600;2651;1980;ATRASO_90;2024-03-23;1819.1
601;1789;1983;ATRASO_30;2022-10-12;1813.44
602;1789;1983;ATRASO_60;2022-11-11;1450.75
603;1789;1983;ATRASO_90;2022-12-11;1088.06
604;1789;1983;CALOTE;2023-01-10;725.38
605;1160;1987;ATRASO_60;2023-10-20;5053.19
606;1160;1987;ATRASO_90;2023-11-19;3789.89
607;1508;2006;ATRASO_30;2024-07-17;3741.47
608;1508;2006;ATRASO_60;2024-08-16;2993.18
609;1508;2006;ATRASO_90;2024-09-15;2244.88
610;1508;2006;CALOTE;2024-10-15;1496.59
611;6577;2008;ATRASO_30;2024-06-13;3153.31
612;6577;2008;ATRASO_90;2024-08-12;1891.99
613;427;2013;ATRASO_30;2024-07-02;3775.9
614;427;2013;ATRASO_60;2024-08-01;3020.72
615;427;2013;ATRASO_90;2024-08-31;2265.54
616;427;2013;CALOTE;2024-09-30;1510.36
617;6981;2019;ATRASO_30;2021-09-05;5722.49
618;6981;2019;CALOTE;2021-12-04;2289.0
619;5958;2040;ATRASO_30;2023-07-31;2446.18
620;5958;2040;ATRASO_60;2023-08-30;1956.94
621;5958;2040;ATRASO_90;2023-09-29;1467.71
622;5958;2040;CALOTE;2023-10-29;978.47
623;3799;2042;ATRASO_60;2024-03-13;6333.0
624;3799;2042;CALOTE;2024-05-12;3166.5
625;7065;2044;ATRASO_30;2021-06-12;2259.87
626;7065;2044;ATRASO_90;2021-08-11;1355.92
627;7065;2044;CALOTE;2021-09-10;903.95
628;3810;2055;ATRASO_30;2023-04-03;4550.15
629;3810;2055;ATRASO_60;2023-05-03;3640.12
630;3455;2057;ATRASO_60;2024-10-20;5292.88
631;3455;2057;CALOTE;2024-12-19;2646.44
632;4540;2067;ATRASO_60;2023-01-23;5590.18
633;4540;2067;ATRASO_90;2023-02-22;4192.64
634;4540;2067;CALOTE;2023-03-24;2795.09
635;4956;2083;ATRASO_30;2024-02-06;9556.35
636;4956;2083;ATRASO_60;2024-03-07;7645.08
637;4956;2083;CALOTE;2024-05-06;3822.54
638;6735;2095;ATRASO_30;2022-04-02;19272.91
639;6735;2095;ATRASO_90;2022-06-01;11563.75
640;6735;2095;CALOTE;2022-07-01;7709.16
641;6849;2098;ATRASO_30;2022-05-10;19922.67
642;6849;2098;ATRASO_90;2022-07-09;11953.6
643;3975;2105;ATRASO_30;2021-07-18;11350.62
644;3975;2105;ATRASO_60;2021-08-17;9080.5
645;3975;2105;ATRASO_90;2021-09-16;6810.37
646;3262;2106;ATRASO_30;2024-07-02;4152.92
647;3262;2106;ATRASO_60;2024-08-01;3322.34
648;3262;2106;ATRASO_90;2024-08-31;2491.75
649;3262;2106;CALOTE;2024-09-30;1661.17
650;2186;2113;ATRASO_30;2024-12-22;6629.74
651;2186;2113;ATRASO_60;2025-01-21;5303.79
652;2186;2113;ATRASO_90;2025-02-20;3977.84
653;2186;2113;CALOTE;2025-03-22;2651.9
654;1901;2127;ATRASO_30;2023-07-16;1042.78
655;1901;2127;ATRASO_60;2023-08-15;834.22
656;1901;2127;ATRASO_90;2023-09-14;625.67
657;1901;2127;CALOTE;2023-10-14;417.11
658;6283;2133;ATRASO_30;2023-08-26;6937.6
659;6283;2133;ATRASO_60;2023-09-25;5550.08
660;6283;2133;ATRASO_90;2023-10-25;4162.56
661;6283;2133;CALOTE;2023-11-24;2775.04
662;9765;2152;ATRASO_30;2022-11-10;4377.94
663;9765;2152;ATRASO_60;2022-12-10;3502.35
664;1613;2196;ATRASO_30;2023-01-30;9966.06
665;1613;2196;ATRASO_90;2023-03-31;5979.64
666;1613;2196;CALOTE;2023-04-30;3986.42
667;5534;2206;ATRASO_30;2022-12-24;2883.36
668;5534;2206;ATRASO_60;2023-01-23;2306.69
669;5534;2206;ATRASO_90;2023-02-22;1730.02
670;1873;2207;ATRASO_30;2025-01-03;4854.2
671;1873;2207;ATRASO_60;2025-02-02;3883.36
672;1873;2207;ATRASO_90;2025-03-04;2912.52
673;1873;2207;CALOTE;2025-04-03;1941.68
674;2183;2209;ATRASO_30;2021-12-12;3043.13
675;2183;2209;ATRASO_90;2022-02-10;1825.88
676;2183;2209;CALOTE;2022-03-12;1217.25
677;7308;2215;ATRASO_30;2023-05-22;7551.4
678;7308;2215;ATRASO_90;2023-07-21;4530.84
679;7308;2215;CALOTE;2023-08-20;3020.56
680;1173;2239;ATRASO_30;2024-04-06;3374.51
681;1173;2239;ATRASO_60;2024-05-06;2699.61
682;1173;2239;ATRASO_90;2024-06-05;2024.71
683;1173;2239;CALOTE;2024-07-05;1349.8
684;6369;2256;ATRASO_30;2024-10-05;856.7
685;6369;2256;ATRASO_60;2024-11-04;685.36
686;1023;2293;ATRASO_60;2025-02-04;3945.08
687;1023;2293;ATRASO_90;2025-03-06;2958.81
688;1023;2293;CALOTE;2025-04-05;1972.54
689;6256;2307;ATRASO_30;2023-09-24;4522.24
690;6256;2307;ATRASO_60;2023-10-24;3617.79
691;2764;2317;ATRASO_60;2021-05-01;12865.89
692;2764;2317;ATRASO_90;2021-05-31;9649.42
693;2764;2317;CALOTE;2021-06-30;6432.94
694;5466;2321;ATRASO_30;2022-09-15;557.42
695;5466;2321;ATRASO_60;2022-10-15;445.94
696;5466;2321;ATRASO_90;2022-11-14;334.45
697;5466;2321;CALOTE;2022-12-14;222.97
698;9895;2322;ATRASO_30;2023-02-06;5751.57
699;9895;2322;ATRASO_60;2023-03-08;4601.26
700;9895;2322;ATRASO_90;2023-04-07;3450.94
701;9895;2322;CALOTE;2023-05-07;2300.63
702;4091;2323;ATRASO_30;2024-06-10;4673.93
703;4091;2323;ATRASO_60;2024-07-10;3739.14
704;6586;2334;ATRASO_30;2021-03-23;4694.34
705;6586;2334;ATRASO_60;2021-04-22;3755.47
706;6586;2334;ATRASO_90;2021-05-22;2816.6
707;6586;2334;CALOTE;2021-06-21;1877.74
708;2010;2341;ATRASO_30;2024-02-20;2795.46
709;2010;2341;ATRASO_60;2024-03-21;2236.37
710;2010;2341;ATRASO_90;2024-04-20;1677.28
711;2010;2341;CALOTE;2024-05-20;1118.18
712;4064;2350;ATRASO_30;2024-05-18;11642.64
713;4064;2350;ATRASO_90;2024-07-17;6985.58
714;6482;2360;ATRASO_30;2023-04-26;2982.46
715;4929;2376;ATRASO_30;2023-04-22;4061.29
716;4929;2376;ATRASO_60;2023-05-22;3249.03
717;4929;2376;ATRASO_90;2023-06-21;2436.77
718;4929;2376;CALOTE;2023-07-21;1624.52
719;4575;2377;ATRASO_60;2021-05-08;1157.21
720;4575;2377;ATRASO_90;2021-06-07;867.91
721;7060;2395;CALOTE;2022-06-06;3034.94
722;10;2396;ATRASO_30;2021-07-14;5744.75
723;10;2396;ATRASO_60;2021-08-13;4595.8
724;10;2396;ATRASO_90;2021-09-12;3446.85
725;10;2396;CALOTE;2021-10-12;2297.9
726;3430;2402;ATRASO_30;2024-08-02;3550.85
727;3430;2402;ATRASO_60;2024-09-01;2840.68
728;3430;2402;ATRASO_90;2024-10-01;2130.51
729;3430;2402;CALOTE;2024-10-31;1420.34
730;5375;2411;ATRASO_90;2022-12-30;4106.11
731;5375;2411;CALOTE;2023-01-29;2737.41
732;6214;2419;ATRASO_30;2024-11-29;5443.33
733;6214;2419;ATRASO_60;2024-12-29;4354.66
734;6214;2419;CALOTE;2025-02-27;2177.33
735;4145;2420;ATRASO_60;2023-01-29;2454.99
736;4145;2420;ATRASO_90;2023-02-28;1841.24
737;8725;2425;ATRASO_30;2021-06-10;17659.66
738;8725;2425;ATRASO_60;2021-07-10;14127.73
739;5287;2428;ATRASO_30;2022-11-05;3240.74
740;5287;2428;CALOTE;2023-02-03;1296.3
741;8761;2433;ATRASO_30;2023-05-27;3623.71
742;8761;2433;ATRASO_60;2023-06-26;2898.97
743;9595;2441;ATRASO_60;2024-11-06;1061.48
744;9595;2441;ATRASO_90;2024-12-06;796.11
745;9595;2441;CALOTE;2025-01-05;530.74
746;7241;2451;ATRASO_30;2024-12-21;5338.31
747;7241;2451;ATRASO_60;2025-01-20;4270.65
748;7241;2451;ATRASO_90;2025-02-19;3202.99
749;7241;2451;CALOTE;2025-03-21;2135.32
750;5602;2492;ATRASO_30;2023-07-18;4784.65
751;5602;2492;ATRASO_60;2023-08-17;3827.72
752;5602;2492;ATRASO_90;2023-09-16;2870.79
753;5602;2492;CALOTE;2023-10-16;1913.86
754;7628;2496;ATRASO_60;2022-03-25;3617.86
755;7628;2496;ATRASO_90;2022-04-24;2713.39
756;5855;2503;ATRASO_30;2022-12-08;6949.15
757;5855;2503;ATRASO_90;2023-02-06;4169.49
758;2511;2517;ATRASO_30;2023-08-22;16073.8
759;2511;2517;CALOTE;2023-11-20;6429.52
760;608;2544;ATRASO_30;2021-02-18;7321.48
761;608;2544;ATRASO_60;2021-03-20;5857.18
762;608;2544;ATRASO_90;2021-04-19;4392.89
763;608;2544;CALOTE;2021-05-19;2928.59
764;8468;2548;ATRASO_60;2022-05-27;5911.08
765;8468;2548;ATRASO_90;2022-06-26;4433.31
766;8468;2548;CALOTE;2022-07-26;2955.54
767;4013;2550;ATRASO_90;2022-04-18;4324.94
768;4013;2550;CALOTE;2022-05-18;2883.29
769;2163;2552;ATRASO_30;2025-01-25;2391.12
770;3518;2570;ATRASO_30;2024-06-02;31519.98
771;3518;2570;ATRASO_60;2024-07-02;25215.98
772;3518;2570;ATRASO_90;2024-08-01;18911.99
773;1652;2573;ATRASO_30;2022-05-18;4296.31
774;1652;2573;ATRASO_60;2022-06-17;3437.05
775;1652;2573;CALOTE;2022-08-16;1718.52
776;4375;2591;ATRASO_30;2021-08-31;3169.84
777;4375;2591;ATRASO_60;2021-09-30;2535.87
778;4375;2591;ATRASO_90;2021-10-30;1901.9
779;4375;2591;CALOTE;2021-11-29;1267.94
780;7095;2592;ATRASO_30;2024-12-14;4143.66
781;7095;2592;ATRASO_60;2025-01-13;3314.93
782;8803;2594;ATRASO_30;2024-02-16;1439.49
783;8803;2594;ATRASO_90;2024-04-16;863.69
784;8803;2594;CALOTE;2024-05-16;575.8
785;9141;2629;ATRASO_30;2023-03-29;5254.91
786;9141;2629;ATRASO_60;2023-04-28;4203.93
787;9141;2629;ATRASO_90;2023-05-28;3152.95
788;9141;2629;CALOTE;2023-06-27;2101.96
789;7972;2633;ATRASO_30;2023-02-14;6536.98
790;7972;2633;CALOTE;2023-05-15;2614.79
791;9944;2681;ATRASO_60;2023-08-02;881.48
792;9944;2681;ATRASO_90;2023-09-01;661.11
793;9944;2681;CALOTE;2023-10-01;440.74
794;1677;2683;ATRASO_30;2023-10-04;7159.4
795;1677;2683;ATRASO_90;2023-12-03;4295.64
796;1677;2683;CALOTE;2024-01-02;2863.76
797;8693;2693;ATRASO_30;2023-07-25;7817.8
798;8693;2693;ATRASO_60;2023-08-24;6254.24
799;8693;2693;ATRASO_90;2023-09-23;4690.68
800;8693;2693;CALOTE;2023-10-23;3127.12
801;1073;2696;ATRASO_30;2024-07-20;6425.75
802;1073;2696;ATRASO_60;2024-08-19;5140.6
803;1073;2696;ATRASO_90;2024-09-18;3855.45
804;1073;2696;CALOTE;2024-10-18;2570.3
805;859;2701;ATRASO_30;2021-08-23;9373.55
806;859;2701;ATRASO_60;2021-09-22;7498.84
807;1665;2703;ATRASO_30;2024-03-14;6708.38
808;1665;2703;ATRASO_60;2024-04-13;5366.7
809;1665;2703;ATRASO_90;2024-05-13;4025.03
810;1665;2703;CALOTE;2024-06-12;2683.35
811;3154;2704;ATRASO_90;2023-03-06;473.15
812;3154;2704;CALOTE;2023-04-05;315.44
813;8679;2707;ATRASO_30;2021-11-23;3247.01
814;8679;2707;ATRASO_60;2021-12-23;2597.61
815;6285;2709;ATRASO_30;2023-03-01;1493.86
816;6285;2709;ATRASO_60;2023-03-31;1195.09
817;6285;2709;CALOTE;2023-05-30;597.54
818;4341;2715;ATRASO_30;2024-12-05;6466.59
819;4341;2715;ATRASO_60;2025-01-04;5173.27
820;4341;2715;ATRASO_90;2025-02-03;3879.95
821;3244;2729;ATRASO_30;2024-06-02;5326.02
822;3244;2729;CALOTE;2024-08-31;2130.41
823;2904;2753;ATRASO_30;2023-03-21;4091.63
824;2904;2753;ATRASO_60;2023-04-20;3273.3
825;2904;2753;ATRASO_90;2023-05-20;2454.98
826;2904;2753;CALOTE;2023-06-19;1636.65
827;9139;2758;ATRASO_30;2021-09-21;7349.94
828;9139;2758;ATRASO_90;2021-11-20;4409.96
829;9139;2758;CALOTE;2021-12-20;2939.98
830;6461;2760;ATRASO_30;2022-11-18;5534.69
831;6461;2760;ATRASO_60;2022-12-18;4427.75
832;6461;2760;ATRASO_90;2023-01-17;3320.81
833;6461;2760;CALOTE;2023-02-16;2213.88
834;9732;2767;ATRASO_90;2025-01-31;3294.13
835;9732;2767;CALOTE;2025-03-02;2196.09
836;9700;2772;ATRASO_60;2023-12-09;551.56
837;9700;2772;ATRASO_90;2024-01-08;413.67
838;9700;2772;CALOTE;2024-02-07;275.78
839;4180;2784;ATRASO_30;2023-03-14;2376.89
840;4180;2784;ATRASO_60;2023-04-13;1901.51
841;4180;2784;ATRASO_90;2023-05-13;1426.13
842;4180;2784;CALOTE;2023-06-12;950.76
843;8526;2785;ATRASO_60;2024-01-11;3792.26
844;8526;2785;ATRASO_90;2024-02-10;2844.19
845;8526;2785;CALOTE;2024-03-11;1896.13
846;3016;2794;ATRASO_30;2022-07-26;2601.2
847;3016;2794;ATRASO_60;2022-08-25;2080.96
848;3016;2794;ATRASO_90;2022-09-24;1560.72
849;3016;2794;CALOTE;2022-10-24;1040.48
850;4857;2809;ATRASO_30;2025-01-17;2084.44
851;4857;2809;CALOTE;2025-04-17;833.78
852;6587;2815;ATRASO_30;2021-07-31;4704.15
853;6587;2815;ATRASO_90;2021-09-29;2822.49
854;6587;2815;CALOTE;2021-10-29;1881.66
855;8438;2823;ATRASO_30;2021-07-07;1404.01
856;8438;2823;ATRASO_60;2021-08-06;1123.21
857;8438;2823;CALOTE;2021-10-05;561.6
858;5340;2841;ATRASO_30;2024-06-19;3422.09
859;5340;2841;ATRASO_60;2024-07-19;2737.67
860;5340;2841;CALOTE;2024-09-17;1368.84
861;460;2850;ATRASO_30;2022-04-17;982.79
862;460;2850;ATRASO_90;2022-06-16;589.67
863;460;2850;CALOTE;2022-07-16;393.12
864;5795;2880;ATRASO_30;2024-08-03;2375.36
865;5795;2880;ATRASO_60;2024-09-02;1900.29
866;5795;2880;ATRASO_90;2024-10-02;1425.22
867;5795;2880;CALOTE;2024-11-01;950.14
868;6496;2885;ATRASO_30;2022-03-19;2526.19
869;6496;2885;ATRASO_60;2022-04-18;2020.95
870;6496;2885;ATRASO_90;2022-05-18;1515.71
871;6496;2885;CALOTE;2022-06-17;1010.48
872;1285;2889;ATRASO_60;2021-05-17;14518.46
873;1285;2889;ATRASO_90;2021-06-16;10888.84
874;1285;2889;CALOTE;2021-07-16;7259.23
875;8241;2891;ATRASO_30;2022-01-27;2368.17
876;8241;2891;ATRASO_60;2022-02-26;1894.54
877;8605;2914;ATRASO_60;2023-01-24;2354.75
878;8605;2914;ATRASO_90;2023-02-23;1766.06
879;1937;2915;ATRASO_30;2021-03-12;5959.78
880;1937;2915;ATRASO_60;2021-04-11;4767.82
881;1937;2915;ATRASO_90;2021-05-11;3575.87
882;1937;2915;CALOTE;2021-06-10;2383.91
883;8818;2918;ATRASO_30;2024-07-04;5707.21
884;8818;2918;ATRASO_90;2024-09-02;3424.33
885;8818;2918;CALOTE;2024-10-02;2282.88
886;2619;2922;ATRASO_30;2023-10-20;5805.57
887;2619;2922;ATRASO_60;2023-11-19;4644.46
888;2619;2922;CALOTE;2024-01-18;2322.23
889;7809;2932;ATRASO_30;2023-05-14;2656.42
890;7809;2932;CALOTE;2023-08-12;1062.57
891;7979;2947;ATRASO_60;2021-08-30;3038.46
892;7979;2947;CALOTE;2021-10-29;1519.23
893;9489;2953;ATRASO_30;2024-06-23;10679.36
894;9489;2953;ATRASO_60;2024-07-23;8543.49
895;9489;2953;ATRASO_90;2024-08-22;6407.62
896;9489;2953;CALOTE;2024-09-21;4271.74
897;6067;2959;ATRASO_60;2023-10-31;3194.38
898;5563;2964;ATRASO_30;2024-05-19;4951.26
899;5563;2964;ATRASO_60;2024-06-18;3961.01
900;5563;2964;ATRASO_90;2024-07-18;2970.76
901;5563;2964;CALOTE;2024-08-17;1980.5
902;1152;2972;ATRASO_90;2025-01-04;443.51
903;1152;2972;CALOTE;2025-02-03;295.68
904;1564;2974;ATRASO_60;2021-08-10;5532.8
905;1564;2974;CALOTE;2021-10-09;2766.4
906;9791;2986;ATRASO_30;2023-03-05;5811.27
907;9791;2986;ATRASO_60;2023-04-04;4649.02
908;9791;2986;CALOTE;2023-06-03;2324.51
909;4727;2987;ATRASO_30;2024-06-13;3266.45
910;4727;2987;ATRASO_90;2024-08-12;1959.87
911;3555;2991;ATRASO_60;2021-04-06;3378.28
912;3555;2991;ATRASO_90;2021-05-06;2533.71
913;6268;3001;ATRASO_60;2023-11-11;4732.04
914;6268;3001;ATRASO_90;2023-12-11;3549.03
915;6268;3001;CALOTE;2024-01-10;2366.02
916;7518;3009;ATRASO_60;2024-03-07;4132.01
917;7518;3009;ATRASO_90;2024-04-06;3099.01
918;8492;3011;ATRASO_90;2024-09-21;1775.41
919;3713;3014;ATRASO_30;2022-12-08;4655.0
920;3713;3014;ATRASO_60;2023-01-07;3724.0
921;3713;3014;ATRASO_90;2023-02-06;2793.0
922;8681;3019;ATRASO_60;2021-06-23;4698.86
923;8681;3019;ATRASO_90;2021-07-23;3524.15
924;579;3043;ATRASO_30;2024-01-14;7213.79
925;579;3043;ATRASO_60;2024-02-13;5771.03
926;1822;3075;ATRASO_30;2022-06-01;7824.85
927;1822;3075;ATRASO_60;2022-07-01;6259.88
928;1822;3075;ATRASO_90;2022-07-31;4694.91
929;1822;3075;CALOTE;2022-08-30;3129.94
930;1996;3082;ATRASO_30;2022-07-10;2969.53
931;1996;3082;ATRASO_60;2022-08-09;2375.62
932;1996;3082;ATRASO_90;2022-09-08;1781.72
933;3556;3090;ATRASO_30;2023-04-17;1445.71
934;3556;3090;ATRASO_60;2023-05-17;1156.57
935;3556;3090;CALOTE;2023-07-16;578.28
936;1513;3101;ATRASO_60;2021-04-08;4234.83
937;1513;3101;CALOTE;2021-06-07;2117.42
938;9425;3119;ATRASO_30;2021-09-13;6636.32
939;9425;3119;ATRASO_60;2021-10-13;5309.06
940;9425;3119;ATRASO_90;2021-11-12;3981.79
941;9425;3119;CALOTE;2021-12-12;2654.53
942;778;3142;ATRASO_30;2023-02-01;1780.34
943;778;3142;ATRASO_60;2023-03-03;1424.27
944;9554;3155;ATRASO_30;2022-12-26;5030.11
945;9554;3155;ATRASO_90;2023-02-24;3018.07
946;9554;3155;CALOTE;2023-03-26;2012.04
947;8858;3159;ATRASO_90;2023-03-19;2279.89
948;8858;3159;CALOTE;2023-04-18;1519.92
949;7453;3179;ATRASO_30;2024-02-03;1637.36
950;7453;3179;ATRASO_60;2024-03-04;1309.89
951;7453;3179;CALOTE;2024-05-03;654.94
952;1451;3181;ATRASO_30;2023-01-05;13808.87
953;1451;3181;ATRASO_60;2023-02-04;11047.1
954;1451;3181;ATRASO_90;2023-03-06;8285.32
955;1727;3184;ATRASO_90;2022-09-20;9576.53
956;48;3207;ATRASO_90;2024-03-15;3880.13
957;48;3207;CALOTE;2024-04-14;2586.75
958;9050;3210;ATRASO_30;2023-01-08;7752.79
959;9050;3210;ATRASO_60;2023-02-07;6202.23
960;9050;3210;ATRASO_90;2023-03-09;4651.67
961;6589;3213;ATRASO_30;2024-08-23;2824.16
962;6589;3213;ATRASO_60;2024-09-22;2259.33
963;6589;3213;CALOTE;2024-11-21;1129.66
964;2464;3243;ATRASO_30;2021-11-02;2451.28
965;2464;3243;ATRASO_60;2021-12-02;1961.02
966;2464;3243;CALOTE;2022-01-31;980.51
967;2849;3251;ATRASO_30;2023-09-10;7784.93
968;2849;3251;ATRASO_60;2023-10-10;6227.94
969;2849;3251;ATRASO_90;2023-11-09;4670.96
970;7483;3256;ATRASO_30;2021-08-29;1937.19
971;7483;3256;ATRASO_60;2021-09-28;1549.75
972;7483;3256;ATRASO_90;2021-10-28;1162.31
973;7483;3256;CALOTE;2021-11-27;774.88
974;9804;3263;ATRASO_60;2021-05-08;1901.03
975;9804;3263;ATRASO_90;2021-06-07;1425.77
976;9804;3263;CALOTE;2021-07-07;950.52
977;7776;3267;ATRASO_90;2023-05-06;855.22
978;7776;3267;CALOTE;2023-06-05;570.15
979;4387;3270;ATRASO_30;2022-06-20;1383.99
980;4387;3270;ATRASO_60;2022-07-20;1107.19
981;4387;3270;ATRASO_90;2022-08-19;830.39
982;4387;3270;CALOTE;2022-09-18;553.6
983;2390;3283;ATRASO_30;2021-07-16;7070.61
984;2390;3283;CALOTE;2021-10-14;2828.24
985;7549;3291;ATRASO_30;2022-10-14;18243.54
986;7549;3291;ATRASO_90;2022-12-13;10946.12
987;7549;3291;CALOTE;2023-01-12;7297.42
988;8972;3298;ATRASO_90;2022-10-26;572.89
989;8972;3298;CALOTE;2022-11-25;381.92
990;8985;3301;ATRASO_30;2023-09-25;6820.69
991;8985;3301;ATRASO_90;2023-11-24;4092.41
992;1789;3302;ATRASO_30;2022-01-28;834.55
993;1789;3302;ATRASO_60;2022-02-27;667.64
994;1789;3302;ATRASO_90;2022-03-29;500.73
995;1789;3302;CALOTE;2022-04-28;333.82
996;3156;3312;ATRASO_30;2021-05-15;1380.25
997;3156;3312;ATRASO_60;2021-06-14;1104.2
998;3156;3312;ATRASO_90;2021-07-14;828.15
999;4363;3320;ATRASO_30;2023-01-15;14020.34
1000;4363;3320;ATRASO_60;2023-02-14;11216.27
1001;4363;3320;ATRASO_90;2023-03-16;8412.2
1002;4363;3320;CALOTE;2023-04-15;5608.14
1003;4122;3327;ATRASO_60;2024-05-02;4325.53
1004;4122;3327;CALOTE;2024-07-01;2162.76
1005;9602;3331;ATRASO_30;2021-10-24;7912.67
1006;9602;3331;ATRASO_60;2021-11-23;6330.14
1007;9602;3331;ATRASO_90;2021-12-23;4747.6
1008;9602;3331;CALOTE;2022-01-22;3165.07
1009;9994;3336;ATRASO_30;2022-08-27;7468.05
1010;9994;3336;ATRASO_90;2022-10-26;4480.83
1011;9994;3336;CALOTE;2022-11-25;2987.22
1012;8248;3338;ATRASO_30;2024-04-04;19086.72
1013;8248;3338;ATRASO_60;2024-05-04;15269.38
1014;8248;3338;ATRASO_90;2024-06-03;11452.03
1015;9346;3350;ATRASO_90;2022-12-11;4684.92
1016;9346;3350;CALOTE;2023-01-10;3123.28
1017;4482;3363;ATRASO_90;2023-11-27;2579.96
1018;4482;3363;CALOTE;2023-12-27;1719.98
1019;6737;3373;ATRASO_30;2021-06-19;1531.17
1020;6737;3373;ATRASO_90;2021-08-18;918.7
1021;7117;3378;ATRASO_30;2023-04-26;2223.59
1022;7117;3378;ATRASO_90;2023-06-25;1334.15
1023;1696;3386;ATRASO_30;2024-10-21;1066.08
1024;1696;3386;ATRASO_60;2024-11-20;852.86
1025;1696;3386;ATRASO_90;2024-12-20;639.65
1026;8023;3387;CALOTE;2024-10-23;4201.27
1027;192;3388;ATRASO_30;2021-05-01;552.25
1028;192;3388;ATRASO_60;2021-05-31;441.8
1029;192;3388;ATRASO_90;2021-06-30;331.35
1030;192;3388;CALOTE;2021-07-30;220.9
